0.3592 0.3034
0.3592 0.3034
0.3592 0.3034
0.0998 0.0065
0.0998 0.0065
0.0998 0.0065
0.0998 0.0065
0.0998 0.0065
0.0998 0.0065
0.0998 0.0065
0.0998 0.0065
0.0998 0.0065
0.0998 0.0065
0.0998 0.0065
0.0998 0.0065
0.0812 -0.0981
0.0812 -0.0981
0.0812 -0.0981
0.0812 -0.0981
0.0812 -0.0981
0.0812 -0.0981
0.0812 -0.0981
0.0812 -0.0981
0.0812 -0.0981
0.0812 -0.0981
0.0721 -0.0889
0.0721 -0.0889
0.0721 -0.0889
0.0721 -0.0889
0.0721 -0.0889
0.0721 -0.0889
0.0721 -0.0889
0.0721 -0.0889
0.0721 -0.0889
0.0721 -0.0889
0.0721 -0.0889
0.1397 -0.0848
0.1397 -0.0848
0.1397 -0.0848
0.1397 -0.0848
0.1397 -0.0848
0.1397 -0.0848
0.1397 -0.0848
0.1397 -0.0848
0.1514 0.0052
0.1514 0.0052
0.1514 0.0052
0.1514 0.0052
0.1514 0.0052
0.1514 0.0052
0.1514 0.0052
0.1514 0.0052
0.0778 0.0043
0.0778 0.0043
0.0778 0.0043
0.0778 0.0043
0.0778 0.0043
0.0778 0.0043
0.0778 0.0043
0.0778 0.0043
0.0778 0.0043
0.0778 0.0043
0.0778 0.0043
0.0778 0.0043
0.0778 0.0043
0.0778 0.0043
0.0778 0.0043
0.0778 0.0043
0.1694 0.0286
0.1694 0.0286
0.1694 0.0286
0.1694 0.0286
0.1694 0.0286
0.1694 0.0286
0.1694 0.0286
0.1694 0.0286
0.1693 -0.0364
0.1693 -0.0364
0.1693 -0.0364
0.1693 -0.0364
0.1693 -0.0364
0.1693 -0.0364
0.1693 -0.0364
0.1033 -0.0507
0.1033 -0.0507
0.1033 -0.0507
0.1033 -0.0507
0.1033 -0.0507
0.1033 -0.0507
0.1033 -0.0507
0.1033 -0.0507
0.1033 -0.0507
0.1033 -0.0507
0.1033 -0.0507
0.1593 -0.0511
0.1593 -0.0511
0.1593 -0.0511
0.1593 -0.0511
0.1593 -0.0511
0.1593 -0.0511
0.1593 -0.0511
0.1593 -0.0511
0.1254 0.0505
0.1254 0.0505
0.1254 0.0505
0.1254 0.0505
0.1254 0.0505
0.1254 0.0505
0.1254 0.0505
0.1254 0.0505
0.1254 0.0505
0.0700 0.0788
0.0700 0.0788
0.0700 0.0788
0.0700 0.0788
0.0700 0.0788
0.0700 0.0788
0.0700 0.0788
0.0700 0.0788
0.0700 0.0788
0.0700 0.0788
0.0700 0.0788
0.0700 0.0788
0.1476 -0.1820
0.1476 -0.1820
0.1476 -0.1820
0.1476 -0.1820
0.1476 -0.1820
0.1476 -0.1820
0.2857 -0.1297
0.2857 -0.1297
0.2857 -0.1297
0.2857 -0.1297
0.1840 0.0327
0.1840 0.0327
0.1840 0.0327
0.1840 0.0327
0.1840 0.0327
0.1840 0.0327
0.1840 0.0327
0.1059 -0.0374
0.1059 -0.0374
0.1059 -0.0374
0.1059 -0.0374
0.1059 -0.0374
0.1059 -0.0374
0.1059 -0.0374
0.1059 -0.0374
0.1059 -0.0374
0.1059 -0.0374
0.1059 -0.0374
0.2558 -0.0555
0.2558 -0.0555
0.2558 -0.0555
0.2558 -0.0555
0.2558 -0.0555
0.2558 -0.0555
0.4100 -0.0675
0.4100 -0.0675
0.4100 -0.0675
0.2605 -0.0631
0.2605 -0.0631
0.2605 -0.0631
0.2605 -0.0631
0.2605 -0.0631
0.1256 0.2186
0.1256 0.2186
0.1256 0.2186
0.1256 0.2186
0.1256 0.2186
0.0989 0.3479
0.0989 0.3479
0.0989 0.3479
0.0989 0.3479
0.0576 0.1094
0.0576 0.1094
0.0576 0.1094
0.0576 0.1094
0.0576 0.1094
0.0576 0.1094
0.0576 0.1094
0.0576 0.1094
0.0576 0.1094
0.0576 0.1094
0.0402 -0.0015
0.0402 -0.0015
0.0402 -0.0015
0.0402 -0.0015
0.0402 -0.0015
0.0402 -0.0015
0.0402 -0.0015
0.0402 -0.0015
0.0402 -0.0015
0.0402 -0.0015
0.0402 -0.0015
0.0402 -0.0015
0.0402 -0.0015
0.0402 -0.0015
0.0402 -0.0015
0.0402 -0.0015
0.0402 -0.0015
0.0402 -0.0015
0.0402 -0.0015
0.0402 -0.0015
0.0402 -0.0015
0.0402 -0.0015
0.0402 -0.0015
0.0402 -0.0015
0.0402 -0.0015
0.0402 -0.0015
0.0402 -0.0015
0.0402 -0.0015
0.0402 -0.0015
0.0402 -0.0015
0.0402 -0.0015
0.1243 -0.1109
0.1243 -0.1109
0.1243 -0.1109
0.1243 -0.1109
0.1243 -0.1109
0.1243 -0.1109
0.1243 -0.1109
0.1243 -0.1109
0.2561 0.0131
0.2561 0.0131
0.2561 0.0131
0.2561 0.0131
0.2561 0.0131
0.1157 -0.0591
0.1157 -0.0591
0.1157 -0.0591
0.1157 -0.0591
0.1157 -0.0591
