  168.4187981406  000845      mdstep      attach       0.009333         0.0000     0.888000     0.878667     1     0.888000        1        0           0           1     0.226625    -0.121948     1.381274     0.052121    -0.929159    -0.365987    34.575069   -19.519774     0.000000
  221.0185644437  001080      mdstep      attach       0.019749         0.0000     1.244000     1.200500     2     0.244000        1        0           0           1     0.151964     0.094447     1.423777     0.615991    -0.719235    -0.321335    39.782440   -30.512493     0.000000
  222.3317322264  001080      mdstep      attach       0.000212         0.0000     0.804000     0.803788     1     0.804000        1        0           0           1     0.151964     0.094447     1.423777     0.327719    -0.861558    -0.387708    39.184451   -31.112151     0.000000
  234.8219868334  001166      mdstep      attach       0.011455         0.0000     1.036000     1.023242     2     0.036000        1        0           0           1     0.078677     0.144759     1.429482     0.556235    -0.762426    -0.330619    42.139947   -36.374993     0.000000
  245.6124604226  001204      mdstep      attach       0.081212         0.0000     2.216000     2.071016     3     0.216000        1        0           0           1    -0.167727    -0.014495     1.428086     0.921363     0.388147    -0.020783    46.633533   -35.102632     0.000000
  245.6435965093  001229      mdstep      attach       0.001413         0.0000     1.108000     1.070120     2     0.108000        1        0           0           1    -0.129364     0.084317     1.433308     0.935522     0.229050    -0.268952    45.827269   -35.815724     0.000000
  245.6509942651  001216      mdstep      attach       0.021756         0.0000     1.620000     1.555235     2     0.620000        1        0           0           1    -0.140805    -0.016132     1.437623     0.941428     0.319369    -0.108241    46.262887   -35.501520     0.000000
  262.5625793425  001302      mdstep      attach       0.231918         0.0000     1.672000     1.383936     2     0.672000        1        0           0           1     0.057636    -0.153527     1.429776     0.848184     0.495242    -0.187933    49.913450   -32.401519     0.000000
  307.4852404454  001552      mdstep      attach       0.032582         0.0000     0.952000     0.919418     1     0.952000        1        0           0           1     0.026588    -0.196930     1.414863     0.568929    -0.741720    -0.355207    60.223772   -32.837639     0.000000
  325.2254882871  001632      mdstep      attach       0.031941         0.0000     1.104000     1.061060     2     0.104000        1        0           0           1    -0.220202    -0.018905     1.403427     0.735309    -0.608836    -0.297725    64.343441   -35.899901     0.000000
  358.3224510572  001771      mdstep      attach       0.001112         0.0000     1.240000     1.203173     2     0.240000        1        0           0           1     0.075379    -0.203321     1.405683     0.948839    -0.074123    -0.306938    71.997116   -32.676476     0.000000
  389.0203413254  001932      mdstep      attach       0.021837         0.0000     0.848000     0.826163     1     0.848000        1        0           0           1    -0.121288    -0.225972     1.381871     0.821751    -0.423784    -0.380962    78.145233   -32.737968     0.000000
  389.1274941725  001917      mdstep      attach       0.131369         0.0000     1.948000     1.809097     2     0.948000        1        0           0           1    -0.189030    -0.079873     1.411689     0.929352    -0.336153    -0.152664    79.191940   -33.121631     0.000000
  391.2395404319  001940      mdstep      attach       0.004610         0.0000     0.676000     0.671390     1     0.676000        1        0           0           1    -0.219924    -0.104623     1.390240     0.891003     0.136214    -0.433081    79.681738   -32.475964     0.000000
  394.3849251392  001952      mdstep      attach       0.049531         0.0000     1.204000     1.135784     2     0.204000        1        0           0           1    -0.172538     0.039499     1.424583     0.963681    -0.012239    -0.266775    81.823914   -32.865197     0.000000
  430.3685433400  002112      mdstep      attach       0.030295         0.0000     1.720000     1.639142     2     0.720000        1        0           0           1    -0.020366    -0.151506     1.433856     0.875080     0.450075    -0.177952    90.227363   -30.158581     0.000000
  449.1523369399  002215      mdstep      attach       0.214118         0.0000     1.824000     1.534245     2     0.824000        1        0           0           1    -0.140879    -0.070604     1.432167     0.912055     0.283206    -0.296563    93.313186   -29.978879     0.000000
  511.1772187623  002512      mdstep      attach       0.017123         0.0000     1.056000     1.023439     2     0.056000        1        0           0           1     0.164957     0.022846     1.428797     0.732008    -0.603691    -0.315787   100.733073   -35.791566     0.000000
  531.9063965618  002614      mdstep      attach       0.001714         0.0000     1.476000     1.444978     2     0.476000        1        0           0           1     0.117110    -0.023869     1.444202     0.742299    -0.640379    -0.197246   104.005484   -37.866759     0.000000
  532.0226344093  002571      mdstep      attach       1.359738         0.0000     4.856000     3.399852     5     0.856000        1        0           0           1    -0.025240    -0.283827     1.361117     0.303539    -0.952431     0.027188   103.326786   -40.680961     0.000000
  534.8620247807  002639      mdstep      attach       0.017668         0.0000     0.824000     0.806332     1     0.824000        1        0           0           1     0.098975    -0.187102     1.408408     0.570811    -0.724209    -0.386906   104.664771   -38.944709     0.000000
  559.3729159453  002738      mdstep      attach       0.045266         0.0000     1.136000     1.077031     2     0.136000        1        0           0           1     0.285023     0.258895     1.251664     0.942060    -0.096753    -0.321189   106.507268   -40.956281     0.000000
  562.7801408394  002752      mdstep      attach       0.015329         0.0000     0.816000     0.800671     1     0.816000        1        0           0           1     0.080327     0.215739     1.398252     0.883948    -0.259946    -0.388669   107.371867   -41.198689     0.000000
  562.8424168136  002736      mdstep      attach       0.016519         0.0000     2.984000     2.828149     3     0.984000        1        0           0           1    -0.154482     0.180067     1.394095     0.995015    -0.084680     0.052683   109.515734   -41.104634     0.000000
  562.8561049124  002733      mdstep      attach       0.008982         0.0000     3.088000     2.784248     4     0.088000        1        0           0           1    -0.197493     0.218579     1.353298     0.996481     0.077067     0.032961   109.484360   -41.027800     0.000000
  581.2447879445  002831      mdstep      attach       0.004075         0.0000     2.668000     2.463253     3     0.668000        1        0           0           1    -0.136129    -0.007666     1.439329     0.944619     0.310780     0.105405   112.176245   -41.004149     0.000000
  596.9905348397  002918      mdstep      attach       0.010841         0.0000     0.872000     0.861159     1     0.872000        1        0           0           1    -0.257016    -0.121944     1.361486     0.532829     0.760618    -0.370883   114.454672   -39.240054     0.000000
  597.2130628921  002894      mdstep      attach       0.004718         0.0000     1.016000     1.010266     2     0.016000        1        0           0           1    -0.100667    -0.136366     1.427634     0.809550     0.484038    -0.332168   114.942225   -39.232562     0.000000
  602.5784917877  002933      mdstep      attach       0.004017         0.0000     1.252000     1.247546     2     0.252000        1        0           0           1     0.040681    -0.147848     1.433689     0.941060    -0.192762    -0.277938   116.316206   -39.220958     0.000000
  604.9043461856  002945      mdstep      attach       0.002726         0.0000     1.212000     1.205804     2     0.212000        1        0           0           1    -0.061455    -0.110820     1.442202     0.842280    -0.465832    -0.271230   117.009735   -40.266411     0.000000
  604.9111976186  002947      mdstep      attach       0.007304         0.0000     1.072000     1.057372     2     0.072000        1        0           0           1    -0.220439    -0.060433     1.399192     0.604625    -0.736264    -0.303881   116.545654   -40.611986     0.000000
  617.8452710450  002991      mdstep      attach       0.018537         0.0000     2.140000     2.089575     3     0.140000        1        0           0           1    -0.023217     0.041614     1.457525     0.798065    -0.599374    -0.061991   120.244332   -44.209935     0.000000
  659.3439901556  003220      mdstep      attach       0.012506         0.0000     0.752000     0.739494     1     0.752000        1        0           0           1    -0.151558    -0.149781     1.407671     0.815744    -0.409507    -0.408493   126.447654   -46.665739     0.000000
  659.4057445463  003205      mdstep      attach       0.006609         0.0000     2.288000     2.190897     3     0.288000        1        0           0           1     0.035470    -0.136245     1.437926     0.920941    -0.386017    -0.053469   128.071044   -46.623434     0.000000
  659.7132023712  003199      mdstep      attach       0.001969         0.0000     2.756000     2.599469     3     0.756000        1        0           0           1     0.048188    -0.183136     1.419212     0.764848    -0.613480    -0.196596   128.521959   -47.170549     0.000000
  661.3345336898  003199      mdstep      attach       0.101426         0.0000     1.600000     1.441499     2     0.600000        1        0           0           1     0.048188    -0.183136     1.419212     0.276754    -0.914528    -0.295033   127.513819   -48.163039     0.000000
  689.0194838779  003352      mdstep      attach       0.000130         0.0000     1.708000     1.694475     2     0.708000        1        0           0           1     0.152222    -0.015684     1.433800     0.628665    -0.756916    -0.178488   131.400038   -56.434834     0.000000
  693.9901911931  003382      mdstep      attach       0.083127         0.0000     1.804000     1.668256     2     0.804000        1        0           0           1    -0.069269    -0.080954     1.447491     0.130211    -0.980890    -0.144569   130.447034   -58.615212     0.000000
  703.6926180980  003414      mdstep      attach       0.081538         0.0000     3.300000     2.991615     4     0.300000        1        0           0           1     0.104295     0.066074     1.443122     0.072885    -0.997153    -0.019354   132.899207   -62.186074     0.000000
  705.5642124014  003414      mdstep      attach       0.000734         0.0000     1.984000     1.919304     2     0.984000        1        0           0           1     0.104295     0.066074     1.443122     0.028201    -0.993994    -0.105740   132.176693   -62.732380     0.000000
  840.1410737011  004138      mdstep      attach       0.080686         0.0000     0.668000     0.587314     1     0.668000        1        0           0           1     0.072266     0.226493     1.393800    -0.724670    -0.506006    -0.467773   132.198753   -61.775460     0.000000
  873.0969743646  004292      mdstep      attach       0.000182         0.0000     1.372000     1.340095     2     0.372000        1        0           0           1    -0.182081     0.227379     1.356013    -0.716725    -0.672831    -0.183312   125.003197   -63.977410     0.000000
  899.8641783689  004444      mdstep      attach       0.017921         0.0000     0.912000     0.894079     1     0.912000        1        0           0           1     0.185907    -0.084020     1.412285    -0.921713    -0.139641    -0.361864   118.245009   -63.137163     0.000000
  917.3366458428  004527      mdstep      attach       0.012079         0.0000     2.796000     2.676743     3     0.796000        1        0           0           1    -0.120972    -0.110476     1.429838    -0.998873    -0.024572     0.040611   110.619904   -65.806357     0.000000
 1030.3663957913  005071      mdstep      attach       0.067392         0.0000     3.220000     2.995864     4     0.220000        1        0           0           1     0.217037    -0.119910     1.387449    -0.729090    -0.666751     0.154502    81.451111   -72.764877     0.000000
 1033.1562963145  005144      mdstep      attach       0.003339         0.0000     0.520000     0.516661     1     0.520000        1        0           0           1     0.178069    -0.221167     1.361907    -0.865080    -0.005167    -0.501608    81.372991   -70.870454     0.000000
 1034.0126745628  005142      mdstep      attach       0.009034         0.0000     0.792000     0.782966     1     0.792000        1        0           0           1     0.131960    -0.156426     1.411968    -0.880149    -0.264448    -0.394214    80.929927   -71.491751     0.000000
 1034.0458171046  005136      mdstep      attach       0.003688         0.0000     0.644000     0.640312     1     0.644000        1        0           0           1     0.181863    -0.149961     1.395016    -0.830859    -0.333712    -0.445321    81.102239   -71.562317     0.000000
 1067.8900493587  005296      mdstep      attach       0.001558         0.0000     0.232000     0.230442     1     0.232000        1        0           0           1    -0.241738    -0.238730     1.310114    -0.637072    -0.300906    -0.709644    74.725058   -76.577000     0.000000
 1067.9891749678  005283      mdstep      attach       0.001776         0.0000     1.268000     1.243731     2     0.268000        1        0           0           1    -0.192426     0.012807     1.417622    -0.804742    -0.544794    -0.235777    73.755367   -77.275343     0.000000
 1069.6352015973  005303      mdstep      attach       0.003542         0.0000     0.860000     0.856458     1     0.860000        1        0           0           1    -0.240731     0.079636     1.383806    -0.765335    -0.525109    -0.372186    73.331322   -77.156703     0.000000
 1069.8036502089  005309      mdstep      attach       0.003509         0.0000     0.652000     0.648491     1     0.652000        1        0           0           1    -0.236776     0.064191     1.389123    -0.459482    -0.770419    -0.441964    73.643125   -77.302917     0.000000
 1072.1625164451  005292      mdstep      attach       0.043424         0.0000     2.408000     2.170242     3     0.408000        1        0           0           1     0.010513     0.201415     1.413427     0.030729    -0.995868     0.085460    73.775871   -79.934809     0.000000
 1073.4872536767  005301      mdstep      attach       0.000120         0.0000     3.096000     2.863283     4     0.096000        1        0           0           1     0.051579    -0.130797     1.437986     0.808392    -0.562035     0.174983    76.084179   -80.138862     0.000000
 1082.9106090600  005378      mdstep      attach       0.000174         0.0000     0.524000     0.523826     1     0.524000        1        0           0           1    -0.302445     0.096125     1.332997     0.017757    -0.867044    -0.497915    75.496061   -80.410220     0.000000
 1092.5678507430  005388      mdstep      attach       0.001885         0.0000     4.412000     3.943001     5     0.412000        1        0           0           1     0.072813     0.167233     1.422293     0.823661    -0.474519     0.310505    80.651769   -80.353499     0.000000
 1186.3715130614  005888      mdstep      attach       0.000027         0.0000     0.824000     0.823973     1     0.824000        1        0           0           1     0.182653    -0.021725     1.421623     0.827553    -0.411724    -0.381627    96.652435   -88.876422     0.000000
 1193.7164383829  005929      mdstep      attach       0.003208         0.0000     0.844000     0.840792     1     0.844000        1        0           0           1     0.170622    -0.066862     1.421921     0.746502    -0.548489    -0.376688    98.158546   -90.008692     0.000000
 1193.8152664777  005907      mdstep      attach       0.902118         0.0000     2.820000     1.894046     3     0.820000        1        0           0           1    -0.011746    -0.174734     1.425359     0.618766    -0.749345    -0.235820    98.435398   -91.337239     0.000000
 1193.8152664777  005913      mdstep      attach       0.104324         0.0000     2.016000     1.887281     3     0.016000        1        0           0           1    -0.041651    -0.127270     1.440077     0.663458    -0.738786    -0.118398    98.582827   -91.225881     0.000000
 1196.8254902590  005956      mdstep      attach       0.003380         0.0000     0.308000     0.304620     1     0.308000        1        0           0           1     0.084930    -0.284871     1.351049     0.442221    -0.627525    -0.640822    98.697795   -91.315116     0.000000
 1196.8331326421  005932      mdstep      attach       0.064509         0.0000     2.084000     1.986727     3     0.084000        1        0           0           1    -0.207144    -0.114720     1.394374     0.181783    -0.979050    -0.091744    99.017263   -93.137152     0.000000
 1213.1230664105  006013      mdstep      attach       0.010020         0.0000     1.536000     1.519574     2     0.536000        1        0           0           1    -0.201267    -0.000188     1.413632     0.790913    -0.567451    -0.229032   103.715553   -93.892240     0.000000
 1218.7837878203  006031      mdstep      attach       0.009231         0.0000     2.076000     1.994966     3     0.076000        1        0           0           1    -0.063565     0.177369     1.419642     0.719472    -0.694464    -0.008899   104.879711   -95.530169     0.000000
 1297.8472897603  006412      mdstep      attach       0.010796         0.0000     3.200000     3.145295     4     0.200000        1        0           0           1    -0.019658    -0.018312     1.459215     0.307240     0.951556    -0.011994   119.242005   -84.911228     0.000000
 1297.9692357442  006431      mdstep      attach       0.010030         0.0000     1.440000     1.375948     2     0.440000        1        0           0           1     0.002785     0.113150     1.445858     0.516320     0.836559    -0.183258   118.816080   -86.663251     0.000000
 1318.5591350774  006527      mdstep      attach       0.004760         0.0000     0.680000     0.675240     1     0.680000        1        0           0           1    -0.176854     0.147623     1.398159     0.044585     0.900952    -0.431622   120.629226   -82.991969     0.000000
 1358.4577126568  006705      mdstep      attach       0.009570         0.0000     2.320000     2.193797     3     0.320000        1        0           0           1     0.134756    -0.094342     1.429582     0.374170     0.923300     0.086689   126.609793   -73.814234     0.000000
 1358.4577126568  006708      mdstep      attach       0.025709         0.0000     2.056000     1.924764     3     0.056000        1        0           0           1     0.127661     0.106554     1.428893     0.203546     0.926799    -0.315614   126.963369   -74.237985     0.000000
 1361.0873651776  006728      mdstep      attach       0.006782         0.0000     1.036000     1.027190     2     0.036000        1        0           0           1     0.157241    -0.016481     1.431976     0.164040     0.930613    -0.327184   126.693961   -72.852240     0.000000
 1361.0873651776  006731      mdstep      attach       0.005111         0.0000     1.012000     1.006183     2     0.012000        1        0           0           1     0.182622    -0.120231     1.404714     0.391927     0.856892    -0.334857   127.032448   -72.978928     0.000000
 1374.6793871124  006799      mdstep      attach       0.002250         0.0000     0.556000     0.553750     1     0.556000        1        0           0           1     0.323776     0.056106     1.321902     0.488418     0.726546    -0.483301   127.617800   -72.198410     0.000000
 1384.6440951256  006812      mdstep      attach       0.015283         0.0000     4.244000     3.812715     5     0.244000        1        0           0           1    -0.000299     0.205691     1.411450     0.960942     0.145129     0.235646   133.123970   -71.977399     0.000000
 1395.4863903587  006906      mdstep      attach       0.000902         0.0000     1.584000     1.510902     2     0.584000        1        0           0           1    -0.007093    -0.094116     1.450213     0.959741    -0.240482    -0.145141   132.927779   -73.923373     0.000000
 1431.5792213434  007070      mdstep      attach       0.028926         0.0000     1.272000     1.239866     2     0.272000        1        0           0           1     0.083172     0.238478     1.384462     0.839581     0.444253    -0.312637   139.634338   -73.262101     0.000000
 1439.0942973791  007103      mdstep      attach       0.001036         0.0000     2.468000     2.404851     3     0.468000        1        0           0           1    -0.073116    -0.051652     1.451205     0.885007     0.465194    -0.018911   143.757304   -71.372213     0.000000
 1443.2183492674  007128      mdstep      attach       0.485087         0.0000     2.484000     1.996517     3     0.484000        1        0           0           1    -0.086070    -0.031758     1.450759     0.902955     0.397284    -0.163822   144.342713   -70.960641     0.000000
 1443.2661861383  007123      mdstep      attach       0.006349         0.0000     2.444000     2.332744     3     0.444000        1        0           0           1    -0.042345    -0.142297     1.435383     0.816247     0.574776    -0.058088   144.363473   -70.237120     0.000000
 1457.9676234946  007211      mdstep      attach       0.020113         0.0000     2.080000     2.036024     3     0.080000        1        0           0           1    -0.044319     0.120943     1.441598     0.980580    -0.049934    -0.189659   149.586304   -71.534485     0.000000
 1471.2224926428  007296      mdstep      attach       0.211128         0.0000     1.172000     0.960872     2     0.172000        1        0           0           1    -0.136932     0.105781     1.426216     0.875177    -0.339327    -0.344852   153.824551   -72.181559     0.000000
 1471.3915404593  007289      mdstep      attach       0.072263         0.0000     2.072000     1.944465     3     0.072000        1        0           0           1    -0.053692     0.037809     1.455289     0.878482    -0.458861    -0.133105   154.805534   -72.364449     0.000000
 1472.0042694421  007307      mdstep      attach       0.008599         0.0000     0.696000     0.687401     1     0.696000        1        0           0           1    -0.222995     0.035279     1.400785     0.802138    -0.417539    -0.426890   153.669735   -72.029793     0.000000
 1476.3101434983  007331      mdstep      attach       0.108644         0.0000     0.836000     0.727356     1     0.836000        1        0           0           1    -0.210422    -0.160727     1.376151     0.819695    -0.397293    -0.412625   154.467003   -72.230786     0.000000
 1476.4214060221  007332      mdstep      attach       0.004788         0.0000     0.868000     0.863212     1     0.868000        1        0           0           1    -0.173576    -0.066916     1.420706     0.539494    -0.756218    -0.370243   154.305728   -72.707072     0.000000
 1530.4490473259  007609      mdstep      attach       0.000155         0.0000     0.536000     0.535845     1     0.536000        1        0           0           1    -0.237278     0.008264     1.393993    -0.106621    -0.864026    -0.492028   151.384505   -86.445480     0.000000
 1530.4516119504  007592      mdstep      attach       0.227104         0.0000     2.208000     1.950094     3     0.208000        1        0           0           1    -0.074055     0.103699     1.441998    -0.197745    -0.972520    -0.122886   151.266751   -87.927768     0.000000
 1538.4909778937  007633      mdstep      attach       0.032473         0.0000     1.320000     1.246276     2     0.320000        1        0           0           1     0.032304     0.274068     1.368026    -0.945323    -0.215785    -0.244545   148.002909   -87.906647     0.000000
 1539.7454265134  007617      mdstep      attach       0.004717         0.0000     4.176000     3.617383     5     0.176000        1        0           0           1     0.145819     0.023881     1.435622    -0.835517    -0.540029     0.101391   145.569224   -86.946505     0.000000
 1541.8212950016  007617      mdstep      attach       0.048446         0.0000     2.680000     2.556231     3     0.680000        1        0           0           1     0.145819     0.023881     1.435622    -0.805903    -0.589039     0.059602   146.013867   -89.505649     0.000000
 1541.8237186571  007661      mdstep      attach       0.002976         0.0000     0.304000     0.301024     1     0.304000        1        0           0           1    -0.001853     0.312716     1.337350    -0.603157    -0.470807    -0.643849   148.099511   -88.355422     0.000000
 1546.5420927374  007685      mdstep      attach       0.000677         0.0000     0.564000     0.563323     1     0.564000        1        0           0           1     0.228317     0.025959     1.398494    -0.376592    -0.793059    -0.478786   145.733209   -89.988720     0.000000
 1565.5926578672  007773      mdstep      attach       0.006786         0.0000     1.572000     1.529600     2     0.572000        1        0           0           1    -0.077530     0.167549     1.421327     0.216249    -0.964079    -0.154233   145.312834   -95.943710     0.000000
 1565.6395824314  007771      mdstep      attach       0.081555         0.0000     2.004000     1.882891     3     0.004000        1        0           0           1    -0.109608     0.123626     1.429305     0.187655    -0.976504    -0.105947   145.759177   -96.290138     0.000000
 1568.0807064698  007438      mdstep      attach       0.026574         0.0000     0.808000     0.781426     1     0.808000        1        0           0           1     0.257149     0.020056     1.380883    -0.478529    -0.784361    -0.394698   144.347163   -96.373790     0.000000
 1581.2168516624  007868      mdstep      attach       0.001459         0.0000     0.892000     0.890541     1     0.892000        1        0           0           1     0.177383    -0.159943     1.393133    -0.746652    -0.557564    -0.362813   142.010003  -100.332430     0.000000
 1591.4161091750  007886      mdstep      attach       0.000288         0.0000     4.652000     3.956037     5     0.652000        1        0           0           1    -0.126287     0.063576     1.437732    -0.378118    -0.889785     0.255557   139.801512  -106.548038     0.000000
 1615.9312598625  008010      mdstep      attach       0.872406         0.0000     2.800000     1.894538     3     0.800000        1        0           0           1    -0.269651     0.051679     1.369077     0.423622    -0.852863    -0.305237   141.768330  -110.528379     0.000000
 1623.5487757182  008085      mdstep      attach       0.000510         0.0000     1.340000     1.337088     2     0.340000        1        0           0           1    -0.157218     0.048811     1.429535     0.235850    -0.926355    -0.293669   142.417480  -112.402430     0.000000
 1647.4683868018  008225      mdstep      attach       0.004674         0.0000     0.200000     0.195326     1     0.200000        1        0           0           1     0.176996     0.301724     1.298723    -0.110680    -0.654755    -0.747693   141.207898  -117.603584     0.000000
 1665.5671007613  008304      mdstep      attach       0.040717         0.0000     1.868000     1.746079     2     0.868000        1        0           0           1     0.061666     0.057572     1.452198     0.304485    -0.952462    -0.010286   144.506394  -125.266381     0.000000
 1679.5627371241  008313      mdstep      attach       0.016870         0.0000     0.520000     0.503130     1     0.520000        1        0           0           1    -0.043871     0.241644     1.388952    -0.471151    -0.720555    -0.508740   143.403070  -126.007596     0.000000
 1687.6627809282  008416      mdstep      attach       0.002841         0.0000     1.400000     1.392362     2     0.400000        1        0           0           1     0.156292     0.127340     1.413470    -0.877075    -0.390127    -0.280251   141.252250  -126.857566     0.000000
 1687.7003908019  008422      mdstep      attach       0.004507         0.0000     0.620000     0.615493     1     0.620000        1        0           0           1     0.109495     0.182726     1.407703    -0.694946    -0.556316    -0.455591   142.086884  -126.680740     0.000000
 1696.9027686424  008461      mdstep      attach       0.000013         0.0000     1.892000     1.844100     2     0.892000        1        0           0           1     0.023248     0.027545     1.458586    -0.726230     0.683019    -0.077949   139.522682  -126.079587     0.000000
 1706.7670553798  008509      mdstep      attach       0.043669         0.0000     1.324000     1.265643     2     0.324000        1        0           0           1    -0.226744     0.206852     1.342636    -0.936917     0.107796    -0.332516   136.310534  -124.643122     0.000000
 1714.1649169438  008523      mdstep      attach       0.001537         0.0000     2.208000     2.080190     3     0.208000        1        0           0           1    -0.015983    -0.079867     1.452732    -0.988760     0.133647     0.067017   133.674281  -124.800496     0.000000
 1738.0829574584  008630      mdstep      attach       0.010573         0.0000     1.916000     1.884139     2     0.916000        1        0           0           1    -0.038487    -0.129616     1.439680    -0.943252    -0.265990    -0.198810   130.776829  -125.715274     0.000000
 1738.1014670222  008643      mdstep      attach       0.075388         0.0000     1.024000     0.948612     2     0.024000        1        0           0           1    -0.031441    -0.217327     1.404203    -0.848399    -0.399021    -0.347854   131.838535  -125.982509     0.000000
 1738.1351406977  008648      mdstep      attach       0.007993         0.0000     0.652000     0.644007     1     0.652000        1        0           0           1    -0.065744    -0.218738     1.399289    -0.836282    -0.321978    -0.443804   132.086996  -125.824473     0.000000
 1766.0316934550  008786      mdstep      attach       0.735394         0.0000     1.720000     0.984606     2     0.720000        1        0           0           1     0.058019    -0.199780     1.410270     0.478451    -0.809963    -0.339183   129.347927  -132.301424     0.000000
 1807.8856952730  009013      mdstep      attach       0.007795         0.0000     0.716000     0.708205     1     0.716000        1        0           0           1     0.042870    -0.289054     1.355261     0.846419    -0.328091    -0.419442   134.116647  -139.664918     0.000000
 1807.9107894431  009006      mdstep      attach       0.014909         0.0000     1.504000     1.452024     2     0.504000        1        0           0           1     0.105310    -0.126848     1.429441     0.835525    -0.530753    -0.142127   134.700793  -140.273121     0.000000
 1860.3040361332  009273      mdstep      attach       0.012983         0.0000     0.796000     0.783017     1     0.796000        1        0           0           1    -0.146888    -0.241286     1.363049     0.915191     0.083919    -0.394186   143.734357  -142.223492     0.000000
 1873.3603689974  009339      mdstep      attach       0.001756         0.0000     1.272000     1.258755     2     0.272000        1        0           0           1     0.070626    -0.145888     1.430498     0.950022     0.183165    -0.252804   145.638656  -142.816436     0.000000
 1886.3288846017  009387      mdstep      attach       0.053838         0.0000     1.984000     1.890262     2     0.984000        1        0           0           1     0.050410    -0.097202     1.446778     0.082455    -0.968133    -0.236473   146.072324  -146.919567     0.000000
 1913.1049921072  009540      mdstep      attach       0.003501         0.0000     1.160000     1.132264     2     0.160000        1        0           0           1     0.019913    -0.178817     1.423353     0.403194    -0.878756    -0.255387   148.847729  -151.303556     0.000000
 1919.6528198279  009376      mdstep      attach       0.040695         0.0000     1.800000     1.671406     2     0.800000        1        0           0           1     0.106321    -0.001711     1.447541     0.562520    -0.813654    -0.146760   151.314683  -151.885938     0.000000
 1939.1797184753  009681      mdstep      attach       0.037726         0.0000     0.992000     0.954274     1     0.992000        1        0           0           1     0.241559    -0.121326     1.372195     0.504226    -0.791026    -0.346459   155.483136  -154.931753     0.000000
 1969.1084340885  009820      mdstep      attach       0.282910         0.0000     1.260000     0.977090     2     0.260000        1        0           0           1    -0.218999    -0.145982     1.377265     0.677409     0.651816    -0.340959   162.798828  -151.247574     0.000000
 1970.4053374168  009823      mdstep      attach       0.000263         0.0000     1.680000     1.577633     2     0.680000        1        0           0           1    -0.021814     0.047453     1.457026     0.992658     0.118057    -0.026323   163.916690  -151.661807     0.000000
